question_id,level,round,arm,position,status,valid,duration_ms,law_ids,selection_chars_before,selection_chars_after
l3-026-uk-transfer,50,2,direct,1,ok,1,162321.272,4,13740,13740
l3-028-uk-consumer,50,2,direct,1,ok,1,128642.542,0,7451,7451
l3-030-uk-worker-ai,50,2,direct,1,ok,1,184008.332,4,14917,14917
l3-032-ca-breach,50,2,direct,1,ok,1,171773.837,7,10719,10719
l3-033-ca-consumer,50,2,direct,1,ok,1,126172.094,2,3365,3365
l3-037-au-breach,50,2,direct,1,ok,1,128903.32,2,5400,5400
l3-039-au-platform,50,2,direct,1,ok,1,177888.818,2,23316,23316
l3-041-sg-transfer,50,2,direct,1,ok,1,156394.742,2,20275,20275
l3-043-sg-consumer,50,2,direct,1,ok,1,121833.44,2,4226,4226
l3-045-sg-worker-ai,50,2,direct,1,ok,1,95595.773,0,,
l3-046-vn-transfer,50,2,direct,1,ok,1,189429.565,1,9992,9992
l3-047-vn-breach,50,2,direct,1,ok,1,101269.663,2,11749,11749
l3-053-th-consumer,50,2,direct,1,ok,1,152353.053,2,11856,11856
l3-054-th-platform,50,2,direct,1,ok,1,19668.715,0,,
l3-056-id-transfer,50,2,direct,1,ok,1,142209.6,1,12628,12628
l3-057-id-breach,50,2,direct,1,ok,1,116065.83,3,4939,4939
l3-058-id-consumer,50,2,direct,1,ok,1,130009.931,2,19316,19316
l3-059-id-platform,50,2,direct,1,ok,1,5582.79,0,,
l3-062-my-breach,50,2,direct,1,ok,1,179583.507,1,10558,10558
l3-063-my-consumer,50,2,direct,1,ok,1,3978.498,0,,
l3-065-my-worker-ai,50,2,direct,1,ok,1,151529.407,2,13017,13017
l3-066-ph-transfer,50,2,direct,1,ok,1,185817.464,2,16050,16050
l3-067-ph-breach,50,2,direct,1,ok,1,132913.291,0,13046,13046
l3-072-in-breach,50,2,direct,1,ok,1,13109.174,0,,
l3-073-in-consumer,50,2,direct,1,ok,1,93790.269,3,7923,7923
l3-075-in-worker-ai,50,2,direct,1,ok,1,110823.461,3,8368,8368
l3-078-br-consumer,50,2,direct,1,ok,1,90512.751,2,6798,6798
l3-079-br-platform,50,2,direct,1,ok,1,155102.974,1,1482,1482
l3-081-es-transfer,50,2,direct,1,ok,1,24670.356,0,,
l3-082-es-breach,50,2,direct,1,ok,1,198956.189,1,25082,25082
l3-088-it-consumer,50,2,direct,1,ok,1,5037.408,0,,
l3-092-nl-breach,50,2,direct,1,ok,1,6519.833,0,,
l3-098-nz-consumer,50,2,direct,1,ok,1,131059.038,3,7923,7923
l3-100-nz-worker-ai,50,2,direct,1,ok,1,191810.966,4,18432,18432
l4-001-jp-digital-platform,50,2,direct,1,ok,1,192847.713,3,14117,14117
l4-004-jp-fintech,50,2,direct,1,ok,1,88327.578,5,5369,5369
l4-008-us-online-sales,50,2,direct,1,ok,1,122661.683,2,9845,9845
l4-009-us-fintech,50,2,direct,1,ok,1,152026.221,6,12266,12266
l4-012-cn-automated-hiring,50,2,direct,1,ok,1,143530.477,5,8376,8376
l4-015-cn-manufacturer,50,2,direct,1,ok,1,136863.476,6,4731,4731
l4-016-de-digital-platform,50,2,direct,1,ok,1,106413.879,3,17609,17609
l4-020-de-manufacturer,50,2,direct,1,ok,1,97899.713,5,5341,5341
l4-021-fr-digital-platform,50,2,direct,1,ok,1,87437.787,2,21543,21543
l4-022-fr-automated-hiring,50,2,direct,1,ok,1,136637.308,4,27102,27102
l4-023-fr-online-sales,50,2,direct,1,ok,1,110287.451,4,19363,19363
l4-024-fr-fintech,50,2,direct,1,ok,1,152298.715,2,23838,23838
l4-027-uk-automated-hiring,50,2,direct,1,ok,1,126375.926,2,7731,7731
l4-029-uk-fintech,50,2,direct,1,ok,1,117649.768,3,6139,6139
l4-032-ca-automated-hiring,50,2,direct,1,ok,1,154970.96,4,15592,15592
l4-034-ca-fintech,50,2,direct,1,ok,1,143530.564,2,4181,4181
l4-036-au-digital-platform,50,2,direct,1,ok,1,136546.27,3,16258,16258
l4-038-au-online-sales,50,2,direct,1,ok,1,150795.494,1,9686,9686
l4-039-au-fintech,50,2,direct,1,ok,1,122406.368,3,15474,15474
l4-040-au-manufacturer,50,2,direct,1,ok,1,194861.41,4,8201,8201
l4-044-sg-fintech,50,2,direct,1,ok,1,123764.604,4,24359,24359
l4-045-sg-manufacturer,50,2,direct,1,ok,1,97011.932,3,2864,2864
l4-051-th-digital-platform,50,2,direct,1,ok,1,130138.842,1,11182,11182
l4-054-th-fintech,50,2,direct,1,ok,1,141812.324,3,3928,3928
l4-055-th-manufacturer,50,2,direct,1,ok,1,104111.346,5,6138,6138
l4-058-id-online-sales,50,2,direct,1,ok,1,116672.183,3,7197,7197
l4-059-id-fintech,50,2,direct,1,ok,1,184110.968,1,17321,17321
l4-063-my-online-sales,50,2,direct,1,ok,1,88773.264,3,5223,5223
l4-065-my-manufacturer,50,2,direct,1,ok,1,122293.932,2,4845,4845
l4-067-ph-automated-hiring,50,2,direct,1,ok,1,143313.842,3,5510,5510
l4-069-ph-fintech,50,2,direct,1,ok,1,125295.132,4,8266,8266
l4-070-ph-manufacturer,50,2,direct,1,ok,1,91830.822,8,8295,8295
l4-071-in-digital-platform,50,2,direct,1,ok,1,136025.183,2,22506,22506
l4-072-in-automated-hiring,50,2,direct,1,ok,1,132206.07,6,10554,10554
l4-075-in-manufacturer,50,2,direct,1,ok,1,91054.774,2,4668,4668
l4-080-br-manufacturer,50,2,direct,1,ok,1,142253.041,4,6429,6429
l4-081-es-digital-platform,50,2,direct,1,ok,1,120601.465,2,12843,12843
l4-082-es-automated-hiring,50,2,direct,1,ok,1,138164.384,1,15198,15198
l4-083-es-online-sales,50,2,direct,1,ok,1,155600.479,2,,
l4-088-it-online-sales,50,2,direct,1,ok,1,5010.11,0,,
l4-089-it-fintech,50,2,direct,1,ok,1,6825.643,0,,
l4-090-it-manufacturer,50,2,direct,1,ok,1,2769.656,0,,
l4-092-nl-automated-hiring,50,2,direct,1,ok,1,4281.527,0,,
l4-093-nl-online-sales,50,2,direct,1,ok,1,20250.894,0,,
l4-094-nl-fintech,50,2,direct,1,ok,1,4738.386,0,,
l4-095-nl-manufacturer,50,2,direct,1,ok,1,13762.684,0,,
l4-096-nz-digital-platform,50,2,direct,1,ok,1,117393.514,3,5786,5786
l4-097-nz-automated-hiring,50,2,direct,1,ok,1,115033.7,4,7518,7518
l4-099-nz-fintech,50,2,direct,1,ok,1,105112.954,2,18660,18660
l4-100-nz-manufacturer,50,2,direct,1,ok,1,131093.156,3,12102,12102
l1-001-jp,50,2,original,4,ok,1,129742.765,4,7288,7288
l1-002-jp,50,2,original,4,ok,1,121140.347,2,10180,10180
l1-003-jp,50,2,original,4,ok,1,120387.27,1,9238,9238
l1-005-jp,50,2,original,4,ok,1,132340.78,4,2426,2426
l1-010-us,50,2,original,4,ok,1,125421.644,2,14100,14100
l1-012-cn,50,2,original,4,ok,1,153344.891,2,6783,6783
l1-013-cn,50,2,original,4,ok,1,146058.076,1,6991,6991
l1-018-de,50,2,original,4,ok,1,170323.752,2,9933,9933
l1-019-de,50,2,original,4,ok,1,50422.644,1,23400,23400
l1-023-fr,50,2,original,4,ok,1,181796.514,1,26211,26211
l1-024-fr,50,2,original,4,ok,1,182840.879,3,17877,17877
l1-025-fr,50,2,original,4,ok,1,139798.49,4,13199,13199
l1-027-uk,50,2,original,4,ok,1,131714.363,2,6148,6148
l1-031-ca,50,2,original,4,ok,1,121493.183,4,9753,9753
l1-032-ca,50,2,original,4,ok,1,135198.315,1,2328,2328
l1-033-ca,50,2,original,4,ok,1,142759.579,3,7197,7197
l1-035-ca,50,2,original,4,ok,1,166725.834,1,9148,9148
l1-036-au,50,2,original,4,ok,1,127416.429,0,23747,23747
l1-037-au,50,2,original,4,ok,1,154314.632,2,6135,6135
l1-038-au,50,2,original,4,ok,1,147979.2,5,27052,27052
l1-039-au,50,2,original,4,ok,1,118067.016,1,10110,10110
l1-040-au,50,2,original,4,ok,1,187369.586,3,24374,24374
l1-041-sg,50,2,original,4,ok,1,116115.48,1,22558,22558
l1-042-sg,50,2,original,4,ok,1,166840.331,2,18165,18165
l1-044-sg,50,2,original,4,ok,1,152959.862,3,10069,10069
l1-046-vn,50,2,original,4,ok,1,107267.583,1,789,789
l1-049-vn,50,2,original,4,ok,1,155576.078,2,19841,19841
l1-050-vn,50,2,original,4,ok,1,127490.452,4,11069,11069
l1-051-th,50,2,original,4,ok,1,169499.402,1,7247,7247
l1-052-th,50,2,original,4,ok,1,124446.195,1,9447,9447
l1-053-th,50,2,original,4,ok,1,168782.212,1,12821,12821
l1-054-th,50,2,original,4,ok,1,131848.453,2,11230,11230
l1-055-th,50,2,original,4,ok,1,123418.506,0,8940,8940
l1-059-id,50,2,original,4,ok,1,123956.827,0,11312,11312
l1-060-id,50,2,original,4,ok,1,118715.2,3,4549,4549
l1-062-my,50,2,original,4,ok,1,138366.178,1,12785,12785
l1-065-my,50,2,original,4,ok,1,136353.737,3,8238,8238
l1-068-ph,50,2,original,4,ok,1,205546.793,1,17211,17211
l1-070-ph,50,2,original,4,ok,1,114141.647,3,21636,21636
l1-075-in,50,2,original,4,ok,1,122175.07,1,14522,14522
l1-078-br,50,2,original,4,ok,1,133700.614,1,3690,3690
l1-081-es,50,2,original,4,ok,1,123621.53,0,19919,19919
l1-082-es,50,2,original,4,ok,1,172349.647,5,12552,12552
l1-085-es,50,2,original,4,ok,1,131050.928,1,6458,6458
l1-091-nl,50,2,original,4,ok,1,100730.15,0,,
l1-092-nl,50,2,original,4,ok,1,95991.589,0,,
l1-094-nl,50,2,original,4,ok,1,115945.456,0,,
l1-095-nl,50,2,original,4,ok,1,94781.548,0,,
l1-097-nz,50,2,original,4,ok,1,148012.401,3,11822,11822
l1-098-nz,50,2,original,4,ok,1,165232.179,1,9519,9519
l2-001-jp-data-rights,50,2,original,4,ok,1,92080.876,1,6424,6424
l2-002-jp-breach,50,2,original,4,ok,1,170397.786,3,3108,3108
l2-003-jp-transfer,50,2,original,4,ok,1,129769.326,2,13808,13808
l2-010-us-worker,50,2,original,4,ok,1,86369.7,2,15612,15612
l2-013-cn-transfer,50,2,original,4,ok,1,63161.828,1,12490,12490
l2-017-de-breach,50,2,original,4,ok,1,174880.291,2,10433,10433
l2-022-fr-breach,50,2,original,4,ok,1,74148.017,2,14061,14061
l2-024-fr-consumer,50,2,original,4,ok,1,136713.851,3,18608,18608
l2-026-uk-data-rights,50,2,original,4,ok,1,144655.88,3,3669,3669
l2-029-uk-consumer,50,2,original,4,ok,1,90131.388,2,18523,18523
l2-034-ca-consumer,50,2,original,4,ok,1,105751.712,1,4183,4183
l2-035-ca-worker,50,2,original,4,ok,1,115231.656,2,12496,12496
l2-036-au-data-rights,50,2,original,4,ok,1,164392.918,3,14660,14660
l2-038-au-transfer,50,2,original,4,ok,1,140457.068,2,19625,19625
l2-039-au-consumer,50,2,original,4,ok,1,112033.249,3,9500,9500
l2-040-au-worker,50,2,original,4,ok,1,62911.863,2,4057,4057
l2-045-sg-worker,50,2,original,4,ok,1,114202.416,1,11064,11064
l2-046-vn-data-rights,50,2,original,4,ok,1,142430.925,2,11418,11418
l2-047-vn-breach,50,2,original,4,ok,1,100085.867,5,11515,11515
l2-051-th-data-rights,50,2,original,4,ok,1,155765.107,1,9181,9181
l2-052-th-breach,50,2,original,4,ok,1,56081.101,2,7601,7601
l2-053-th-transfer,50,2,original,4,ok,1,81774.319,1,10563,10563
l2-054-th-consumer,50,2,original,4,ok,1,110293.595,2,5633,5633
l2-055-th-worker,50,2,original,4,ok,1,119519.701,4,9356,9356
l2-056-id-data-rights,50,2,original,4,ok,1,100165.875,1,7438,7438
l2-057-id-breach,50,2,original,4,ok,1,102235.396,2,6847,6847
l2-060-id-worker,50,2,original,4,ok,1,125656.15,1,11993,11993
l2-061-my-data-rights,50,2,original,4,ok,1,114626.312,1,12630,12630
l2-064-my-consumer,50,2,original,4,ok,1,116109.701,5,5533,5533
l2-066-ph-data-rights,50,2,original,4,ok,1,138181.37,1,8395,8395
l2-067-ph-breach,50,2,original,4,ok,1,116822.318,2,22469,22469
l2-068-ph-transfer,50,2,original,4,ok,1,71942.204,1,17208,17208
l2-070-ph-worker,50,2,original,4,ok,1,124878.766,1,15929,15929
l2-071-in-data-rights,50,2,original,4,ok,1,103320.04,1,18470,18470
l2-072-in-breach,50,2,original,4,ok,1,69058.444,2,14524,14524
l2-073-in-transfer,50,2,original,4,ok,1,96266.854,2,13023,13023
l2-081-es-data-rights,50,2,original,4,ok,1,107541.849,2,12888,12888
l2-082-es-breach,50,2,original,4,ok,1,80200.098,3,13297,13297
l2-083-es-transfer,50,2,original,4,ok,1,166292.742,2,23525,23525
l2-084-es-consumer,50,2,original,4,ok,1,127334.134,4,19285,19285
l2-085-es-worker,50,2,original,4,ok,1,66385.324,2,15423,15423
l2-086-it-data-rights,50,2,original,4,ok,1,4259.144,0,,
l2-087-it-breach,50,2,original,4,ok,1,4638.918,0,,
l2-088-it-transfer,50,2,original,4,ok,1,48070.621,0,,
l2-089-it-consumer,50,2,original,4,ok,1,82319.474,0,,
l2-090-it-worker,50,2,original,4,ok,1,92445.156,0,,
l2-091-nl-data-rights,50,2,original,4,ok,1,4067.234,0,,
l2-092-nl-breach,50,2,original,4,ok,1,4596.894,0,,
l2-096-nz-data-rights,50,2,original,4,ok,1,107411.902,3,10443,10443
l2-100-nz-worker,50,2,original,4,ok,1,52559.859,3,7221,7221
l3-001-jp-transfer,50,2,original,4,ok,1,180363.418,2,7197,7197
l3-002-jp-breach,50,2,original,4,ok,1,268338.196,4,12718,12718
l3-005-jp-worker-ai,50,2,original,4,ok,1,134135.659,4,4392,4392
l3-007-us-breach,50,2,original,4,ok,1,150288.113,2,14881,14881
l3-008-us-consumer,50,2,original,4,ok,1,124765.713,3,9845,9845
l3-010-us-worker-ai,50,2,original,4,ok,1,135384.838,2,7175,7175
l3-011-cn-transfer,50,2,original,4,ok,1,207217.317,1,9089,9089
l3-013-cn-consumer,50,2,original,4,ok,1,127620.802,2,16079,16079
l3-014-cn-platform,50,2,original,4,ok,1,144461.198,3,12239,12239
l3-015-cn-worker-ai,50,2,original,4,ok,1,149005.268,2,8476,8476
l3-016-de-transfer,50,2,original,4,ok,1,123967.561,0,12755,12755
l3-018-de-consumer,50,2,original,4,ok,1,143301.611,6,14609,14609
l3-019-de-platform,50,2,original,4,ok,1,103726.087,7,12938,12938
l3-020-de-worker-ai,50,2,original,4,ok,1,141857.607,2,8368,8368
l3-023-fr-consumer,50,2,original,4,ok,1,122791.715,0,6451,6451
l3-025-fr-worker-ai,50,2,original,4,ok,1,161859.085,3,22180,22180
l3-026-uk-transfer,50,2,original,4,ok,1,134673.472,4,13411,13411
l3-028-uk-consumer,50,2,original,4,ok,1,122201.042,0,7451,7451
l3-030-uk-worker-ai,50,2,original,4,ok,1,122230.051,0,14917,14917
l3-032-ca-breach,50,2,original,4,ok,1,123357.363,0,10725,10725
l3-033-ca-consumer,50,2,original,4,ok,1,124659.545,2,3365,3365
l3-037-au-breach,50,2,original,4,ok,1,114582.739,2,15011,15011
l3-039-au-platform,50,2,original,4,ok,1,174648.505,1,22450,22450
l3-041-sg-transfer,50,2,original,4,ok,1,153659.327,2,20275,20275
l3-043-sg-consumer,50,2,original,4,ok,1,110059.499,2,4226,4226
l3-045-sg-worker-ai,50,2,original,4,ok,1,82217.05,0,,
l3-046-vn-transfer,50,2,original,4,ok,1,191370.998,3,20275,20275
l3-047-vn-breach,50,2,original,4,ok,1,115520.645,2,10725,10725
l3-053-th-consumer,50,2,original,4,ok,1,174782.267,2,11856,11856
l3-054-th-platform,50,2,original,4,ok,1,18428.169,0,,
l3-056-id-transfer,50,2,original,4,ok,1,114732.374,2,10146,10146
l3-057-id-breach,50,2,original,4,ok,1,116695.702,3,4941,4941
l3-058-id-consumer,50,2,original,4,ok,1,121170.348,2,19316,19316
l3-059-id-platform,50,2,original,4,ok,1,4788.396,0,,
l3-062-my-breach,50,2,original,4,ok,1,202301.257,1,9630,9630
l3-063-my-consumer,50,2,original,4,ok,1,3586.554,0,,
l3-065-my-worker-ai,50,2,original,4,ok,1,142411.632,2,27008,27008
l3-066-ph-transfer,50,2,original,4,ok,1,201216.323,3,15398,15398
l3-067-ph-breach,50,2,original,4,ok,1,122554.296,0,13050,13050
l3-072-in-breach,50,2,original,4,ok,1,5842.014,0,,
l3-073-in-consumer,50,2,original,4,ok,1,90029.992,3,7923,7923
l3-075-in-worker-ai,50,2,original,4,ok,1,124119.199,3,8368,8368
l3-078-br-consumer,50,2,original,4,ok,1,112391.079,2,6798,6798
l3-079-br-platform,50,2,original,4,ok,1,122690.029,0,18698,18698
l3-081-es-transfer,50,2,original,4,ok,1,28936.086,0,,
l3-082-es-breach,50,2,original,4,ok,1,292742.868,2,25086,25086
l3-088-it-consumer,50,2,original,4,ok,1,3757.025,0,,
l3-092-nl-breach,50,2,original,4,ok,1,6153.117,0,,
l3-098-nz-consumer,50,2,original,4,ok,1,119492.198,3,7923,7923
l3-100-nz-worker-ai,50,2,original,4,ok,1,254424.157,4,18432,18432
l4-001-jp-digital-platform,50,2,original,4,ok,1,170111.927,3,14117,14117
l4-004-jp-fintech,50,2,original,4,ok,1,96523.416,5,5371,5371
l4-008-us-online-sales,50,2,original,4,ok,1,141295.916,3,6820,6820
l4-009-us-fintech,50,2,original,4,ok,1,131530.08,6,12266,12266
l4-012-cn-automated-hiring,50,2,original,4,ok,1,145981.546,5,8376,8376
l4-015-cn-manufacturer,50,2,original,4,ok,1,149710.572,6,4731,4731
l4-016-de-digital-platform,50,2,original,4,ok,1,116060.907,3,17609,17609
l4-020-de-manufacturer,50,2,original,4,ok,1,104387.236,5,5341,5341
l4-021-fr-digital-platform,50,2,original,4,ok,1,127952.87,2,21543,21543
l4-022-fr-automated-hiring,50,2,original,4,ok,1,129659.621,4,26352,26352
l4-023-fr-online-sales,50,2,original,4,ok,1,118138.519,5,20824,20824
l4-024-fr-fintech,50,2,original,4,ok,1,96977.013,2,23838,23838
l4-027-uk-automated-hiring,50,2,original,4,ok,1,134860.196,2,7729,7729
l4-029-uk-fintech,50,2,original,4,ok,1,100789.46,3,6139,6139
l4-032-ca-automated-hiring,50,2,original,4,ok,1,119927.731,4,15592,15592
l4-034-ca-fintech,50,2,original,4,ok,1,139010.41,2,4169,4169
l4-036-au-digital-platform,50,2,original,4,ok,1,147554.737,3,16258,16258
l4-038-au-online-sales,50,2,original,4,ok,1,148094.147,1,9688,9688
l4-039-au-fintech,50,2,original,4,ok,1,111655.998,3,15464,15464
l4-040-au-manufacturer,50,2,original,4,ok,1,175359.259,4,6383,6383
l4-044-sg-fintech,50,2,original,4,ok,1,106777.08,3,25258,25258
l4-045-sg-manufacturer,50,2,original,4,ok,1,103927.231,3,2864,2864
l4-051-th-digital-platform,50,2,original,4,ok,1,136006.252,1,11182,11182
l4-054-th-fintech,50,2,original,4,ok,1,117446.834,3,3926,3926
l4-055-th-manufacturer,50,2,original,4,ok,1,126529.223,5,6138,6138
l4-058-id-online-sales,50,2,original,4,ok,1,127910.26,4,8239,8239
l4-059-id-fintech,50,2,original,4,ok,1,136575.334,4,17311,17311
l4-063-my-online-sales,50,2,original,4,ok,1,131017.326,3,5225,5225
l4-065-my-manufacturer,50,2,original,4,ok,1,124727.546,2,4845,4845
l4-067-ph-automated-hiring,50,2,original,4,ok,1,145747.885,3,5510,5510
l4-069-ph-fintech,50,2,original,4,ok,1,127057.428,4,8266,8266
l4-070-ph-manufacturer,50,2,original,4,ok,1,110749.815,9,7530,7530
l4-071-in-digital-platform,50,2,original,4,ok,1,126405.625,2,22506,22506
l4-072-in-automated-hiring,50,2,original,4,ok,1,113256.776,6,10554,10554
l4-075-in-manufacturer,50,2,original,4,ok,1,87738.102,2,4668,4668
l4-080-br-manufacturer,50,2,original,4,ok,1,174912.508,4,6510,6510
l4-081-es-digital-platform,50,2,original,4,ok,1,85244.742,2,12843,12843
l4-082-es-automated-hiring,50,2,original,4,ok,1,163259.264,1,15198,15198
l4-083-es-online-sales,50,2,original,4,ok,1,183533.911,3,17946,17946
l4-088-it-online-sales,50,2,original,4,ok,1,3155.168,0,,
l4-089-it-fintech,50,2,original,4,ok,1,3731.951,0,,
l4-090-it-manufacturer,50,2,original,4,ok,1,2322.175,0,,
l4-092-nl-automated-hiring,50,2,original,4,ok,1,2723.615,0,,
l4-093-nl-online-sales,50,2,original,4,ok,1,20191.902,0,,
l4-094-nl-fintech,50,2,original,4,ok,1,4953.647,0,,
l4-095-nl-manufacturer,50,2,original,4,ok,1,11246.427,0,,
l4-096-nz-digital-platform,50,2,original,4,ok,1,135236.265,3,5786,5786
l4-097-nz-automated-hiring,50,2,original,4,ok,1,132546.045,4,7518,7518
l4-099-nz-fintech,50,2,original,4,ok,1,115835.841,2,18660,18660
l4-100-nz-manufacturer,50,2,original,4,ok,1,145565.827,3,12098,12098
l1-001-jp,50,2,reduce,2,ok,1,148422.925,5,7288,4216
l1-002-jp,50,2,reduce,2,ok,1,125151.217,2,10180,5217
l1-003-jp,50,2,reduce,2,ok,1,90472.356,1,9238,6242
l1-005-jp,50,2,reduce,2,ok,1,160705.078,4,2426,1546
l1-010-us,50,2,reduce,2,ok,1,51745.457,2,14100,2578
l1-012-cn,50,2,reduce,2,ok,1,101386.402,2,6783,4146
l1-013-cn,50,2,reduce,2,ok,1,119156.977,1,6991,4371
l1-018-de,50,2,reduce,2,ok,1,121711.605,4,9933,4929
l1-019-de,50,2,reduce,2,ok,1,177189.539,3,23400,3735
l1-023-fr,50,2,reduce,2,ok,1,163350.13,1,26211,10039
l1-024-fr,50,2,reduce,2,ok,1,156818.738,2,17877,6432
l1-025-fr,50,2,reduce,2,ok,1,112080.04,2,13199,4235
l1-027-uk,50,2,reduce,2,ok,1,142171.37,2,6148,3677
l1-031-ca,50,2,reduce,2,ok,1,158148.663,4,9753,5724
l1-032-ca,50,2,reduce,2,ok,1,170049.985,1,2328,1327
l1-033-ca,50,2,reduce,2,ok,1,109232.433,3,7197,2079
l1-035-ca,50,2,reduce,2,ok,1,135449.354,1,9148,4466
l1-036-au,50,2,reduce,2,ok,1,129476.255,5,23747,3574
l1-037-au,50,2,reduce,2,ok,1,99449.118,2,6135,2823
l1-038-au,50,2,reduce,2,ok,1,141869.853,5,27052,5793
l1-039-au,50,2,reduce,2,ok,1,102394.703,1,10110,4894
l1-040-au,50,2,reduce,2,ok,1,160088.63,3,24374,4680
l1-041-sg,50,2,reduce,2,ok,1,112831.116,1,22558,8527
l1-042-sg,50,2,reduce,2,ok,1,157424.636,3,18165,6691
l1-044-sg,50,2,reduce,2,ok,1,144254.476,3,10069,3178
l1-046-vn,50,2,reduce,2,ok,1,106645.318,1,789,525
l1-049-vn,50,2,reduce,2,ok,1,139514.412,2,19841,7354
l1-050-vn,50,2,reduce,2,ok,1,164101.52,4,11069,5666
l1-051-th,50,2,reduce,2,ok,1,160212.129,1,7247,4600
l1-052-th,50,2,reduce,2,ok,1,99901.188,1,9447,5478
l1-053-th,50,2,reduce,2,ok,1,140466.183,1,12821,8136
l1-054-th,50,2,reduce,2,ok,1,117212.245,2,11230,6871
l1-055-th,50,2,reduce,2,ok,1,119630.066,2,8940,3102
l1-059-id,50,2,reduce,2,ok,1,122965.702,1,11312,6690
l1-060-id,50,2,reduce,2,ok,1,151751.022,3,4549,3081
l1-062-my,50,2,reduce,2,ok,1,116462.95,1,12785,8316
l1-065-my,50,2,reduce,2,ok,1,125820.847,3,8238,3940
l1-068-ph,50,2,reduce,2,ok,1,156952.288,1,17211,9658
l1-070-ph,50,2,reduce,2,ok,1,102464.646,3,21636,6843
l1-075-in,50,2,reduce,2,ok,1,110094.66,1,14522,11454
l1-078-br,50,2,reduce,2,ok,1,155515.721,1,3690,1546
l1-081-es,50,2,reduce,2,ok,1,121950.512,0,19919,10157
l1-082-es,50,2,reduce,2,ok,1,137494.267,5,12552,5945
l1-085-es,50,2,reduce,2,ok,1,131383.432,1,6458,2901
l1-091-nl,50,2,reduce,2,ok,1,61095.969,0,,
l1-092-nl,50,2,reduce,2,ok,1,49808.291,0,,
l1-094-nl,50,2,reduce,2,ok,1,86077.706,0,,
l1-095-nl,50,2,reduce,2,ok,1,14007.819,0,,
l1-097-nz,50,2,reduce,2,ok,1,157413.791,2,11822,4512
l1-098-nz,50,2,reduce,2,ok,1,131753.842,1,9519,2127
l2-001-jp-data-rights,50,2,reduce,2,ok,1,107292.688,1,6919,4331
l2-002-jp-breach,50,2,reduce,2,ok,1,118999.717,3,3108,2112
l2-003-jp-transfer,50,2,reduce,2,ok,1,118979.685,2,13808,5496
l2-010-us-worker,50,2,reduce,2,ok,1,65411.884,2,15612,5228
l2-013-cn-transfer,50,2,reduce,2,ok,1,50804.956,1,12490,6712
l2-017-de-breach,50,2,reduce,2,ok,1,106241.153,2,10431,5163
l2-022-fr-breach,50,2,reduce,2,ok,1,128069.375,3,14059,5192
l2-024-fr-consumer,50,2,reduce,2,ok,1,112256.708,2,18608,6010
l2-026-uk-data-rights,50,2,reduce,2,ok,1,92200.072,3,3669,2426
l2-029-uk-consumer,50,2,reduce,2,ok,1,122160.244,2,18523,8843
l2-034-ca-consumer,50,2,reduce,2,ok,1,99870.95,1,4183,2205
l2-035-ca-worker,50,2,reduce,2,ok,1,116171.913,2,12496,4322
l2-036-au-data-rights,50,2,reduce,2,ok,1,91440.747,2,12681,4100
l2-038-au-transfer,50,2,reduce,2,ok,1,87758.914,2,19625,5758
l2-039-au-consumer,50,2,reduce,2,ok,1,96404.529,3,9500,4326
l2-040-au-worker,50,2,reduce,2,ok,1,64443.162,2,4057,2770
l2-045-sg-worker,50,2,reduce,2,ok,1,133219.049,1,11064,4423
l2-046-vn-data-rights,50,2,reduce,2,ok,1,134448.208,2,11418,5942
l2-047-vn-breach,50,2,reduce,2,ok,1,88054.715,4,10566,4230
l2-051-th-data-rights,50,2,reduce,2,ok,1,153363.185,1,9181,6443
l2-052-th-breach,50,2,reduce,2,ok,1,56903.122,2,7597,4614
l2-053-th-transfer,50,2,reduce,2,ok,1,80624.49,1,10563,7155
l2-054-th-consumer,50,2,reduce,2,ok,1,83769.142,2,5633,2751
l2-055-th-worker,50,2,reduce,2,ok,1,114169.759,2,9356,3416
l2-056-id-data-rights,50,2,reduce,2,ok,1,111707.142,1,7438,4222
l2-057-id-breach,50,2,reduce,2,ok,1,83371.267,2,6847,2599
l2-060-id-worker,50,2,reduce,2,ok,1,113032.195,1,11993,6920
l2-061-my-data-rights,50,2,reduce,2,ok,1,114310.17,1,12630,5604
l2-064-my-consumer,50,2,reduce,2,ok,1,82888.633,4,5533,2939
l2-066-ph-data-rights,50,2,reduce,2,ok,1,118647.666,1,8395,5135
l2-067-ph-breach,50,2,reduce,2,ok,1,135186.547,2,22469,8201
l2-068-ph-transfer,50,2,reduce,2,ok,1,102951.465,1,17208,7814
l2-070-ph-worker,50,2,reduce,2,ok,1,97191.28,1,15929,7460
l2-071-in-data-rights,50,2,reduce,2,ok,1,120953.277,1,18470,5881
